Time,Latitude (deg): ,Longitude (deg): ,Altitude(mm),Pulse,SATS
1916017,39.305920,-119.918411,2649505,0,15
1916233,39.305920,-119.918411,2649774,0,15
1916450,39.305920,-119.918411,2650016,0,15
1916616,39.305923,-119.918411,2650213,0,15
1916833,39.305923,-119.918411,2650390,1,15
1917048,39.305923,-119.918427,2650567,1,15
1917263,39.305923,-119.918427,2650717,1,15
1917429,39.305923,-119.918427,2650904,1,15
1917643,39.305923,-119.918427,2651061,1,15
1917858,39.305923,-119.918427,2651206,1,15
1918023,39.305923,-119.918427,2651328,1,15
1918243,39.305923,-119.918427,2651449,1,15
1918459,39.305923,-119.918427,2651566,1,15
1918625,39.305920,-119.918427,2651669,0,15
1918841,39.305920,-119.918427,2651766,0,15
1919056,39.305920,-119.918427,2651866,0,15
1919222,39.305920,-119.918427,2651956,0,15
1919438,39.305920,-119.918427,2652041,0,15
1919653,39.305920,-119.918427,2652120,0,15
1919869,39.305920,-119.918427,2652207,0,15
1920035,39.305920,-119.918427,2652272,0,15
1920251,39.305920,-119.918427,2652332,1,15
1920420,39.305920,-119.918427,2652390,1,15
1920636,39.305920,-119.918427,2652438,1,15
1920853,39.305920,-119.918427,2652485,1,15
1921017,39.305916,-119.918427,2652525,1,15
1921234,39.305916,-119.918427,2652551,1,15
1921448,39.305916,-119.918427,2652584,1,15
1921663,39.305916,-119.918427,2652635,1,15
1921829,39.305916,-119.918427,2652665,1,15
1922043,39.305916,-119.918427,2652716,1,15
1922258,39.305916,-119.918427,2652733,1,15
1922423,39.305916,-119.918427,2652756,1,15
1922638,39.305916,-119.918427,2652783,1,15
1922859,39.305916,-119.918427,2652806,1,15
1923028,39.305916,-119.918427,2652832,0,15
1923243,39.305916,-119.918427,2652860,0,15
1923458,39.305916,-119.918427,2652880,0,15
1923623,39.305916,-119.918427,2652893,0,15
1923838,39.305916,-119.918427,2652904,0,15
1924054,39.305916,-119.918427,2652933,0,15
1924218,39.305912,-119.918427,2652961,0,15
1924434,39.305912,-119.918427,2652991,0,15
1924649,39.305912,-119.918427,2653018,1,15
1924863,39.305912,-119.918427,2653048,1,15
1925028,39.305912,-119.918427,2653073,1,15
1925248,39.305912,-119.918427,2653101,1,15
1925464,39.305912,-119.918427,2653121,1,15
1925628,39.305912,-119.918427,2653136,1,15
1925842,39.305912,-119.918427,2653154,1,15
1926057,39.305912,-119.918427,2653174,1,15
1926223,39.305912,-119.918427,2653183,1,15
1926438,39.305912,-119.918427,2653204,0,15
1926653,39.305912,-119.918427,2653236,0,15
1926818,39.305912,-119.918427,2653250,0,15
1927034,39.305912,-119.918427,2653278,0,15
1927248,39.305912,-119.918427,2653303,0,15
1927466,39.305912,-119.918427,2653338,0,15
1927632,39.305912,-119.918427,2653370,0,15
1927848,39.305912,-119.918427,2653404,0,15
1928063,39.305912,-119.918427,2653435,0,15
1928229,39.305912,-119.918427,2653462,0,15
1928443,39.305912,-119.918427,2653497,0,15
1928658,39.305912,-119.918427,2653523,0,16
1928823,39.305912,-119.918427,2653533,0,16
1929038,39.305912,-119.918427,2653559,0,16
1929254,39.305912,-119.918427,2653593,0,16
1929419,39.305912,-119.918427,2653610,0,16
1929635,39.305912,-119.918427,2653639,0,16
1929854,39.305912,-119.918427,2653654,1,16
1930019,39.305912,-119.918427,2653682,1,16
1930235,39.305912,-119.918427,2653687,1,16
1930450,39.305912,-119.918427,2653692,1,16
1930616,39.305912,-119.918427,2653679,1,16
1930831,39.305912,-119.918427,2653626,1,16
1931046,39.305912,-119.918427,2653638,1,16
1931261,39.305912,-119.918427,2653640,1,16
1931427,39.305912,-119.918427,2653623,1,16
1931642,39.305912,-119.918427,2653616,0,16
1931857,39.305912,-119.918427,2653605,1,16
1932027,39.305912,-119.918427,2653588,1,16
1932242,39.305912,-119.918427,2653611,1,16
1932457,39.305912,-119.918427,2653629,0,16
1932623,39.305912,-119.918427,2653615,0,16
1932840,39.305912,-119.918427,2653610,0,16
1933056,39.305912,-119.918427,2653621,0,16
1933221,39.305912,-119.918427,2653613,0,16
1933438,39.305912,-119.918427,2653606,0,16
1933652,39.305912,-119.918427,2653630,0,16
1933818,39.305912,-119.918427,2653867,0,16
1934034,39.305912,-119.918427,2653856,0,15
1934250,39.305912,-119.918427,2653591,0,15
1934470,39.305912,-119.918427,2653596,0,14
1934635,39.305912,-119.918427,2653605,0,15
1934851,39.305912,-119.918427,2653658,0,15
1935018,39.305912,-119.918427,2653644,0,15
1935234,39.305912,-119.918427,2653665,0,16
1935450,39.305912,-119.918427,2653710,0,16
1935668,39.305912,-119.918427,2653738,1,16
1935834,39.305912,-119.918427,2653766,1,16
1936050,39.305912,-119.918427,2653801,1,16
1936267,39.305912,-119.918427,2653825,1,16
1936433,39.305912,-119.918427,2653841,1,16
1936650,39.305912,-119.918427,2653840,1,16
1936821,39.305912,-119.918427,2653839,1,16
1937038,39.305912,-119.918427,2653833,1,16
1937253,39.305912,-119.918427,2653874,1,16
1937420,39.305912,-119.918427,2653876,1,16
1937637,39.305912,-119.918427,2653906,1,16
1937852,39.305912,-119.918427,2653963,1,16
1938018,39.305912,-119.918427,2654009,1,16
1938233,39.305912,-119.918427,2654024,1,16
1938450,39.305912,-119.918427,2654098,1,16
1938614,39.305912,-119.918427,2654122,0,16
1938831,39.305912,-119.918427,2654125,0,16
1939051,39.305912,-119.918427,2654142,0,16
1939218,39.305912,-119.918427,2654158,0,16
1939432,39.305912,-119.918427,2654174,0,16
1939649,39.305912,-119.918427,2654179,0,15
1939816,39.305912,-119.918427,2654173,0,16
1940033,39.305912,-119.918427,2654154,0,16
1940249,39.305912,-119.918427,2654158,0,16
1940464,39.305912,-119.918427,2654139,0,16
1940630,39.305912,-119.918427,2654148,0,16
1940845,39.305912,-119.918427,2654174,0,16
1941060,39.305912,-119.918427,2654085,0,16
1941224,39.305912,-119.918427,2654040,0,16
1941446,39.305912,-119.918427,2654003,0,16
1941662,39.305912,-119.918427,2653954,0,16
1941829,39.305912,-119.918427,2653918,0,16
1942045,39.305912,-119.918427,2653858,0,16
1942261,39.305912,-119.918427,2653817,0,16
1942427,39.305912,-119.918427,2653775,0,16
1942642,39.305912,-119.918427,2653775,0,16
1942859,39.305912,-119.918427,2653771,0,16
1943031,39.305912,-119.918427,2653734,0,16
1943247,39.305912,-119.918427,2653727,0,16
1943462,39.305912,-119.918427,2653720,0,16
1943629,39.305912,-119.918427,2653632,1,16
1943849,39.305912,-119.918427,2653589,1,16
1944066,39.305912,-119.918427,2653566,1,16
1944232,39.305912,-119.918427,2653576,1,16
1944448,39.305912,-119.918427,2653552,1,15
1944662,39.305912,-119.918427,2653561,1,15
1944830,39.305912,-119.918427,2653538,1,15
1945047,39.305912,-119.918427,2653524,0,15
1945262,39.305912,-119.918427,2653512,0,16
1945430,39.305912,-119.918427,2653544,0,16
1945647,39.305912,-119.918427,2653471,0,16
1945863,39.305912,-119.918427,2653508,0,16
1946032,39.305912,-119.918427,2653504,0,16
1946250,39.305912,-119.918427,2653545,0,16
1946467,39.305912,-119.918427,2653518,0,16
1946633,39.305912,-119.918427,2653532,0,16
1946850,39.305912,-119.918427,2653572,0,15
1947017,39.305912,-119.918427,2653599,0,15
1947234,39.305912,-119.918427,2653580,0,16
1947452,39.305912,-119.918427,2653601,0,16
1947618,39.305912,-119.918427,2653596,0,16
1947834,39.305912,-119.918427,2653622,0,16
1948050,39.305912,-119.918427,2653675,0,16
1948267,39.305912,-119.918427,2653690,0,16
1948438,39.305912,-119.918427,2653730,0,16
1948654,39.305912,-119.918427,2653737,0,16
1948821,39.305912,-119.918427,2653758,0,16
1949036,39.305912,-119.918427,2653758,0,16
1949252,39.305912,-119.918427,2653745,0,16
1949418,39.305912,-119.918427,2653757,1,16
1949634,39.305912,-119.918427,2653770,1,16
1949851,39.305912,-119.918427,2653783,1,16
1950067,39.305912,-119.918427,2653766,0,16
1950233,39.305912,-119.918427,2653744,0,16
1950450,39.305912,-119.918427,2653769,0,16
1950669,39.305912,-119.918427,2653797,0,16
1950840,39.305912,-119.918427,2653824,0,16
1951057,39.305912,-119.918427,2653832,0,16
1951222,39.305912,-119.918427,2653882,1,16
1951437,39.305912,-119.918427,2653934,1,16
1951652,39.305912,-119.918427,2654003,1,16
1951817,39.305912,-119.918427,2654041,1,16
1952032,39.305912,-119.918427,2654105,1,16
1952249,39.305912,-119.918427,2654154,1,16
1952464,39.305912,-119.918427,2654163,1,16
1952630,39.305912,-119.918427,2654175,1,16
1952847,39.305912,-119.918427,2654162,1,16
1953067,39.305912,-119.918427,2654182,1,16
1953233,39.305912,-119.918427,2654186,1,16
1953449,39.305912,-119.918427,2654171,1,16
1953665,39.305912,-119.918427,2654232,1,16
1953830,39.305908,-119.918427,2654211,1,16
1954047,39.305908,-119.918427,2654231,1,15
1954262,39.305908,-119.918427,2654241,1,15
1954429,39.305908,-119.918427,2654240,1,15
1954645,39.305908,-119.918427,2654196,1,15
1954861,39.305908,-119.918427,2654210,1,15
1955027,39.305908,-119.918427,2654165,1,16
1955242,39.305908,-119.918427,2654136,1,16
1955462,39.305908,-119.918427,2654102,1,16
1955628,39.305908,-119.918427,2654091,1,16
1955842,39.305908,-119.918427,2654074,1,16
1956058,39.305908,-119.918427,2654072,1,16
1956223,39.305908,-119.918427,2654055,1,16
1956438,39.305908,-119.918427,2654048,1,16
1956654,39.305908,-119.918427,2654026,1,16
1956819,39.305908,-119.918427,2654016,1,16
1957034,39.305908,-119.918427,2654018,1,16
1957250,39.305908,-119.918427,2653994,1,16
1957467,39.305908,-119.918427,2653968,0,16
1957638,39.305908,-119.918427,2653931,0,16
1957854,39.305908,-119.918427,2653917,0,16
1958020,39.305908,-119.918427,2653919,0,16
1958237,39.305908,-119.918427,2653930,0,16
1958453,39.305908,-119.918427,2653940,0,16
1958618,39.305908,-119.918427,2653962,0,16
1958834,39.305908,-119.918427,2653987,0,16
1959050,39.305908,-119.918427,2654008,0,16
1959217,39.305908,-119.918427,2654050,0,16
1959432,39.305908,-119.918427,2654100,0,16
1959648,39.305908,-119.918427,2654110,0,16
1959862,39.305908,-119.918427,2654138,0,16
1960031,39.305908,-119.918427,2654149,0,16
1960247,39.305904,-119.918427,2654167,0,16
1960462,39.305904,-119.918427,2654202,0,16
1960628,39.305904,-119.918427,2654215,0,16
1960842,39.305904,-119.918427,2654214,0,16
1961057,39.305904,-119.918427,2654270,0,16
1961222,39.305904,-119.918427,2654270,0,16
1961438,39.305904,-119.918427,2654295,0,16
1961654,39.305904,-119.918427,2654311,0,16
1961820,39.305904,-119.918427,2654315,0,16
1962036,39.305904,-119.918427,2654335,1,16
1962252,39.305904,-119.918427,2654316,1,16
1962422,39.305904,-119.918427,2654306,1,16
1962637,39.305904,-119.918427,2654287,1,16
1962853,39.305904,-119.918427,2654262,1,16
1963027,39.305904,-119.918427,2654268,1,16
1963242,39.305904,-119.918427,2654263,1,16
1963457,39.305904,-119.918427,2654249,1,16
1963622,39.305904,-119.918427,2654244,0,16
1963837,39.305904,-119.918427,2654235,0,16
1964053,39.305904,-119.918427,2654223,0,16
1964219,39.305904,-119.918427,2654231,0,16
1964434,39.305904,-119.918427,2654236,0,16
1964651,39.305904,-119.918427,2654256,0,16
1964867,39.305904,-119.918427,2654246,0,16
1965033,39.305904,-119.918427,2654264,0,16
1965249,39.305904,-119.918427,2654284,0,16
1965465,39.305904,-119.918427,2654258,0,16
1965632,39.305904,-119.918427,2654245,0,16
1965849,39.305904,-119.918427,2654251,0,16
1966064,39.305904,-119.918427,2654263,0,16
1966229,39.305904,-119.918427,2654290,0,16
1966445,39.305904,-119.918427,2654278,0,16
1966661,39.305904,-119.918427,2654298,0,16
1966827,39.305904,-119.918427,2654302,0,16
1967047,39.305904,-119.918427,2654317,0,15
1967262,39.305904,-119.918427,2654324,0,15
1967428,39.305904,-119.918427,2654346,0,15
1967644,39.305904,-119.918427,2654355,0,15
1967859,39.305904,-119.918427,2654380,0,15
1968025,39.305904,-119.918427,2654396,1,15
1968240,39.305901,-119.918427,2654419,1,15
1968457,39.305901,-119.918427,2654443,1,15
1968621,39.305901,-119.918427,2654503,1,15
1968838,39.305901,-119.918427,2654556,0,15
1969054,39.305901,-119.918427,2654593,0,15
1969220,39.305901,-119.918427,2654634,0,15
1969438,39.305901,-119.918427,2654682,0,15
1969655,39.305901,-119.918427,2654731,0,15
1969819,39.305901,-119.918427,2654783,1,15
1970034,39.305901,-119.918427,2654819,1,15
1970250,39.305901,-119.918427,2654849,1,15
1970417,39.305901,-119.918427,2654846,1,15
1970632,39.305901,-119.918427,2654897,1,15
1970846,39.305901,-119.918427,2654894,1,16
1971061,39.305901,-119.918427,2654920,1,16
1971227,39.305901,-119.918427,2654961,1,16
1971442,39.305901,-119.918427,2654981,1,15
1971661,39.305901,-119.918427,2654987,1,15
1971827,39.305901,-119.918427,2655016,1,15
1972042,39.305901,-119.918427,2655017,1,15
1972258,39.305901,-119.918427,2654996,1,15
1972422,39.305901,-119.918427,2654987,1,16
1972638,39.305901,-119.918427,2654961,1,16
1972854,39.305901,-119.918427,2654972,1,16
1973019,39.305901,-119.918427,2654981,1,16
1973236,39.305901,-119.918427,2654968,1,16
1973450,39.305901,-119.918427,2654945,1,16
1973617,39.305901,-119.918427,2654981,1,16
1973832,39.305901,-119.918427,2654961,1,16
1974054,39.305901,-119.918427,2654959,1,16
1974220,39.305901,-119.918427,2654914,1,16
1974436,39.305901,-119.918427,2654897,1,16
1974652,39.305901,-119.918427,2654832,1,16
1974817,39.305901,-119.918427,2654803,1,16
1975031,39.305901,-119.918427,2654785,1,16
1975247,39.305901,-119.918427,2654750,0,16
1975462,39.305901,-119.918427,2654747,0,16
1975630,39.305901,-119.918427,2654748,0,16
1975845,39.305901,-119.918427,2654696,1,16
1976060,39.305901,-119.918427,2654671,1,16
1976227,39.305901,-119.918427,2654654,1,16
1976447,39.305901,-119.918427,2654642,1,16
1976662,39.305901,-119.918427,2654654,1,16
1976828,39.305901,-119.918427,2654641,1,16
1977044,39.305901,-119.918427,2654633,1,16
1977260,39.305901,-119.918427,2654641,1,16
1977428,39.305901,-119.918427,2654617,0,16
1977644,39.305901,-119.918427,2654635,0,16
1977860,39.305901,-119.918427,2654639,0,16
1978027,39.305901,-119.918427,2654648,0,16
1978241,39.305901,-119.918427,2654654,0,16
1978458,39.305901,-119.918427,2654639,0,16
1978628,39.305901,-119.918427,2654661,0,16
1978844,39.305901,-119.918427,2654762,0,16
1979060,39.305901,-119.918427,2654843,0,16
1979227,39.305901,-119.918427,2654872,0,16
1979441,39.305901,-119.918427,2654925,0,16
1979658,39.305901,-119.918427,2654986,0,16
1979822,39.305901,-119.918427,2655014,0,16
1980037,39.305901,-119.918427,2655067,0,16
1980252,39.305901,-119.918427,2655091,0,16
1980419,39.305901,-119.918427,2655105,0,16
1980636,39.305901,-119.918427,2655114,0,16
1980852,39.305901,-119.918427,2655101,0,16
1981026,39.305901,-119.918427,2655099,1,16
1981242,39.305901,-119.918427,2655091,1,16
1981458,39.305901,-119.918427,2655093,1,16
1981624,39.305901,-119.918427,2654931,1,16
1981840,39.305901,-119.918427,2654993,1,16
1982057,39.305901,-119.918427,2654766,1,15
1982221,39.305901,-119.918427,2654848,0,15
1982437,39.305901,-119.918427,2654912,0,15
1982654,39.305901,-119.918427,2655110,0,15
1982819,39.305901,-119.918427,2655077,0,14
1983044,39.305901,-119.918427,2654983,0,16
1983266,39.305901,-119.918427,2655003,0,15
1983431,39.305901,-119.918427,2655272,0,14
1983647,39.305901,-119.918427,2655556,0,15
1983862,39.305901,-119.918427,2655560,0,15
1984029,39.305901,-119.918427,2655776,0,14
1984244,39.305901,-119.918427,2655883,0,15
1984459,39.305901,-119.918427,2655821,0,14
1984624,39.305901,-119.918427,2655772,0,16
1984838,39.305901,-119.918427,2655554,0,15
1985054,39.305901,-119.918427,2655485,0,16
1985218,39.305901,-119.918427,2655355,0,16
1985433,39.305901,-119.918427,2655113,0,15
1985651,39.305901,-119.918427,2655081,0,15
1985817,39.305901,-119.918427,2655035,0,16
1986032,39.305904,-119.918427,2654875,1,16
1986248,39.305904,-119.918427,2654647,1,14
1986414,39.305904,-119.918427,2654667,0,14
1986631,39.305904,-119.918427,2654711,0,16
1986846,39.305901,-119.918427,2654433,0,14
1987061,39.305901,-119.918427,2654332,0,16
1987226,39.305901,-119.918427,2654243,0,15
1987440,39.305901,-119.918427,2654382,0,16
1987657,39.305901,-119.918427,2654342,0,16
1987822,39.305901,-119.918427,2654395,0,16
1988042,39.305901,-119.918427,2654328,0,15
1988256,39.305901,-119.918427,2654087,1,14
1988421,39.305901,-119.918427,2654115,1,13
1988637,39.305901,-119.918427,2654025,1,14
1988854,39.305901,-119.918427,2654049,0,13
1989021,39.305904,-119.918427,2654098,0,15
1989236,39.305904,-119.918427,2654220,0,16
1989452,39.305904,-119.918427,2654112,0,16
1989616,39.305904,-119.918427,2654129,0,16
1989833,39.305904,-119.918427,2653990,0,16
1990048,39.305904,-119.918427,2653897,0,15
1990218,39.305908,-119.918427,2653815,0,16
1990434,39.305908,-119.918427,2653792,0,16
1990649,39.305908,-119.918427,2653854,0,15
1990866,39.305908,-119.918427,2654095,0,15
1991032,39.305908,-119.918427,2654083,0,15
1991248,39.305908,-119.918427,2654039,0,14
1991464,39.305908,-119.918427,2653976,0,14
1991629,39.305908,-119.918427,2653963,0,14
1991846,39.305908,-119.918427,2653960,0,14
1992061,39.305908,-119.918427,2653955,0,14
1992227,39.305908,-119.918427,2653902,0,14
1992441,39.305908,-119.918427,2653887,0,15
1992662,39.305908,-119.918427,2653933,0,15
1992827,39.305904,-119.918427,2653952,0,15
1993043,39.305904,-119.918427,2654239,0,15
1993258,39.305904,-119.918427,2654244,0,15
1993422,39.305904,-119.918427,2654140,0,16
1993638,39.305904,-119.918427,2654082,0,16
1993853,39.305904,-119.918427,2654113,0,16
1994019,39.305908,-119.918427,2654213,0,16
1994234,39.305904,-119.918427,2654324,0,16
1994451,39.305908,-119.918427,2654575,0,15
1994615,39.305908,-119.918411,2654617,1,15
1994830,39.305908,-119.918411,2654606,1,16
1995051,39.305904,-119.918411,2654639,1,16
1995218,39.305904,-119.918411,2654705,1,16
1995434,39.305904,-119.918411,2654717,1,16
1995651,39.305904,-119.918411,2654778,1,16
1995817,39.305904,-119.918411,2654841,1,16
1996033,39.305904,-119.918411,2654872,1,16
1996250,39.305904,-119.918411,2654860,1,16
1996416,39.305904,-119.918411,2654850,1,16
1996631,39.305904,-119.918411,2654853,1,16
1996846,39.305904,-119.918411,2654885,1,14
1997012,39.305901,-119.918411,2654898,1,14
1997231,39.305901,-119.918411,2654808,1,13
1997446,39.305901,-119.918411,2654801,1,14
1997661,39.305901,-119.918411,2654795,1,14
1997827,39.305901,-119.918411,2654810,1,13
1998041,39.305901,-119.918411,2654772,1,14
1998256,39.305904,-119.918411,2654816,1,15
1998421,39.305904,-119.918411,2654752,1,15
1998637,39.305904,-119.918411,2654765,1,16
1998852,39.305904,-119.918411,2654725,1,15
1999017,39.305904,-119.918411,2654758,0,15
1999232,39.305904,-119.918411,2654720,0,15
1999448,39.305904,-119.918411,2654716,0,15
1999672,39.305904,-119.918411,2654565,0,15
1999837,39.305908,-119.918411,2654456,0,15
2000053,39.305908,-119.918411,2654390,0,15
2000218,39.305908,-119.918411,2654411,0,15
2000434,39.305904,-119.918411,2654399,0,16
2000650,39.305904,-119.918411,2654325,1,16
2000866,39.305904,-119.918411,2654339,1,16
2001032,39.305904,-119.918411,2654307,1,16
2001246,39.305904,-119.918411,2654331,1,16
2001461,39.305904,-119.918411,2654357,1,16
2001627,39.305904,-119.918411,2654419,0,16
2001841,39.305904,-119.918411,2654525,0,16
2002060,39.305904,-119.918411,2654565,0,16
2002226,39.305904,-119.918411,2654575,0,15
2002441,39.305908,-119.918411,2654690,0,14
2002656,39.305908,-119.918411,2654773,0,15
2002821,39.305908,-119.918411,2654842,0,15
2003044,39.305908,-119.918411,2654918,0,15
2003260,39.305908,-119.918411,2654984,0,15
2003425,39.305908,-119.918411,2654997,0,15
2003641,39.305908,-119.918411,2655062,0,14
2003858,39.305908,-119.918411,2655041,0,15
2004023,39.305908,-119.918411,2655089,0,16
